"year";"BOUCLE DU MOUHOUN";"CASCADES";"CENTRE";"CENTRE EST";"CENTRE NORD";"CENTRE OUEST";"CENTRE SUD";"EST";"HAUTS BASSINS";"NORD";"PLATEAU CENTRAL";"SAHEL";"SUD OUEST"
"1981-07-05";"6,23";"10,73";"1,64";"0,64";"0,82";"1,08";"0,99";"1,28";"5,38";"0,68";"1,51";"0,74";"0,16"
"1981-07-06";"0,33";"0,06";"1,24";"5,59";"7,26";"1,47";"5,29";"5,12";"0,11";"8,05";"4,70";"8,01";"0,00"
"1981-07-07";"1,65";"3,97";"0,52";"3,48";"0,26";"3,08";"4,18";"3,11";"3,74";"2,46";"1,41";"0,65";"5,37"
"1981-07-08";"0,01";"0,05";"7,38";"4,26";"1,07";"2,47";"1,59";"2,17";"0,15";"0,41";"4,80";"0,00";"0,00"
"1981-07-09";"1,70";"18,12";"0,00";"0,00";"0,00";"3,61";"0,01";"0,00";"5,06";"0,00";"0,00";"0,00";"17,57"
"1981-07-10";"12,69";"1,74";"0,00";"0,00";"0,00";"9,95";"0,01";"0,00";"7,66";"6,09";"0,06";"0,00";"6,11"
"1981-07-11";"19,18";"35,28";"0,31";"6,23";"0,00";"14,06";"2,74";"4,68";"24,19";"11,55";"0,49";"0,41";"27,02"
"1981-07-12";"0,00";"0,00";"0,13";"0,30";"3,91";"0,00";"0,00";"0,94";"0,00";"0,63";"0,56";"4,68";"0,00"
"1981-07-13";"4,88";"0,00";"0,10";"0,05";"0,18";"5,31";"0,03";"0,15";"2,10";"3,84";"0,59";"0,21";"1,66"
"1981-07-14";"19,85";"24,70";"8,11";"2,91";"2,63";"13,74";"5,41";"2,15";"26,55";"11,27";"6,52";"1,76";"34,08"
"1981-07-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,63";"0,00";"0,00";"0,00";"0,55";"0,00"
"1981-07-16";"0,20";"0,00";"0,00";"0,00";"1,05";"0,00";"0,00";"0,09";"0,00";"1,28";"0,10";"0,16";"0,00"
"1981-07-17";"6,57";"9,39";"1,85";"4,24";"0,54";"7,25";"3,34";"6,92";"9,72";"3,47";"2,27";"1,16";"6,23"
"1981-07-18";"19,84";"4,91";"1,30";"4,81";"0,21";"5,19";"3,33";"2,54";"15,79";"9,78";"1,61";"0,01";"3,81"
"1981-07-19";"0,26";"0,37";"0,18";"6,52";"0,82";"0,60";"2,15";"6,31";"0,27";"0,45";"1,84";"1,03";"1,10"
"1981-07-20";"13,50";"21,06";"2,78";"0,61";"1,68";"9,63";"1,24";"1,48";"20,84";"2,10";"2,73";"2,39";"21,82"
"1981-07-21";"0,03";"0,00";"0,22";"0,08";"0,17";"0,85";"0,05";"0,74";"0,22";"2,86";"0,80";"1,08";"0,00"
"1981-07-22";"16,11";"0,00";"3,60";"3,52";"0,91";"25,87";"7,24";"1,27";"4,49";"16,86";"4,54";"0,73";"1,63"
"1981-07-23";"9,41";"12,23";"18,40";"12,67";"10,29";"12,75";"10,34";"15,13";"10,52";"20,47";"15,42";"9,01";"13,58"
"1981-07-24";"1,43";"50,39";"16,62";"13,02";"5,23";"2,34";"19,34";"6,62";"11,63";"4,59";"15,00";"0,61";"6,94"
"1981-07-25";"3,74";"3,91";"4,81";"4,15";"35,64";"9,84";"2,31";"4,78";"0,25";"10,34";"7,75";"24,99";"4,72"
"1981-07-26";"7,86";"0,71";"13,87";"9,40";"8,44";"9,81";"6,62";"5,90";"3,97";"2,63";"12,86";"1,74";"3,09"
"1981-07-27";"0,00";"0,00";"5,18";"8,60";"5,62";"1,69";"12,60";"3,69";"0,00";"0,01";"3,55";"6,99";"0,00"
"1981-07-28";"6,97";"8,10";"62,74";"28,92";"47,96";"9,89";"25,30";"18,45";"2,57";"15,34";"53,25";"17,41";"2,72"
"1981-07-29";"13,38";"5,07";"7,22";"1,26";"1,74";"12,92";"10,44";"5,86";"16,44";"7,28";"5,10";"3,66";"6,66"
"1981-07-30";"2,41";"4,07";"3,93";"21,15";"3,10";"2,45";"9,66";"24,98";"6,76";"1,27";"6,77";"12,87";"0,00"
"1981-07-31";"0,09";"0,10";"6,55";"18,07";"3,58";"4,79";"11,27";"10,95";"0,03";"0,29";"6,60";"1,24";"0,08"
"1981-08-01";"22,63";"10,51";"1,58";"4,63";"0,92";"9,50";"5,51";"3,78";"21,15";"2,18";"2,71";"0,55";"11,41"
"1981-08-02";"3,35";"15,22";"1,80";"2,06";"0,14";"6,25";"5,36";"0,00";"10,52";"0,00";"0,33";"2,46";"8,44"
"1981-08-03";"3,04";"0,29";"0,32";"0,90";"1,39";"2,28";"0,61";"2,21";"2,64";"5,72";"0,52";"0,50";"3,78"
"1981-08-04";"5,92";"0,00";"0,37";"0,02";"12,57";"3,32";"0,84";"10,68";"2,13";"1,26";"0,37";"22,86";"0,00"
"1981-08-05";"9,82";"3,92";"39,23";"9,77";"50,63";"33,83";"15,38";"6,05";"5,17";"40,05";"34,65";"12,21";"8,77"
"1981-08-06";"8,00";"12,94";"0,08";"4,98";"0,02";"6,13";"6,19";"0,51";"17,47";"1,47";"0,01";"0,00";"8,79"
"1981-08-07";"11,77";"3,40";"0,13";"0,00";"0,09";"6,17";"0,83";"0,02";"15,49";"0,09";"0,10";"0,00";"5,29"
"1981-08-08";"0,96";"0,78";"0,00";"0,12";"1,50";"0,00";"0,00";"2,23";"0,59";"3,03";"0,01";"4,04";"0,00"
"1981-08-09";"0,34";"1,07";"0,09";"1,09";"0,18";"0,18";"0,03";"1,19";"0,04";"0,69";"0,51";"0,82";"0,97"
"1981-08-10";"2,44";"38,07";"6,58";"2,95";"1,40";"6,19";"4,78";"1,99";"9,77";"5,04";"4,37";"0,00";"8,78"
"1981-08-11";"1,05";"5,66";"0,22";"3,19";"0,00";"4,86";"2,69";"0,82";"4,01";"0,34";"0,84";"0,23";"14,11"
"1981-08-12";"0,67";"8,43";"17,29";"4,87";"41,63";"1,97";"5,05";"2,85";"0,63";"4,67";"32,68";"2,00";"2,61"
"1981-08-13";"0,68";"2,10";"32,84";"8,25";"6,48";"12,56";"14,17";"10,89";"0,89";"10,57";"20,99";"4,17";"0,46"
"1981-08-14";"13,95";"5,09";"38,34";"16,17";"8,95";"33,10";"26,51";"8,42";"6,58";"14,88";"25,72";"1,53";"4,20"
"1981-08-15";"0,77";"1,49";"0,00";"1,26";"2,42";"0,57";"0,82";"4,13";"2,93";"0,34";"0,01";"3,94";"1,53"
"1981-08-16";"0,00";"1,48";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1,22"
"1981-08-17";"0,28";"6,32";"1,91";"0,91";"0,02";"0,28";"0,17";"1,57";"0,11";"0,00";"0,57";"0,00";"1,37"
"1981-08-18";"2,05";"3,33";"5,65";"2,72";"2,36";"4,11";"2,00";"1,17";"8,31";"3,52";"2,79";"2,61";"1,31"
"1981-08-19";"0,29";"9,96";"0,94";"3,59";"2,08";"0,16";"0,11";"7,12";"2,72";"0,51";"2,03";"0,74";"8,01"
"1981-08-20";"18,96";"25,95";"13,35";"38,85";"7,17";"44,28";"52,42";"15,59";"23,13";"16,88";"12,95";"12,29";"52,77"
"1981-08-21";"0,06";"0,00";"0,55";"2,59";"1,38";"0,34";"1,42";"3,67";"0,00";"0,22";"0,57";"1,34";"0,00"
"1981-08-22";"2,71";"2,20";"4,34";"23,47";"2,24";"6,53";"13,93";"13,90";"8,56";"2,26";"5,02";"2,68";"2,82"
"1981-08-23";"1,63";"2,30";"0,00";"0,02";"0,02";"0,01";"0,00";"2,19";"0,00";"0,27";"0,05";"0,00";"1,15"
"1981-08-24";"13,10";"9,33";"0,89";"2,00";"0,25";"2,02";"3,52";"0,37";"17,27";"1,78";"1,26";"0,07";"4,75"
"1981-08-25";"0,25";"1,01";"4,46";"0,38";"0,02";"8,76";"5,81";"0,89";"0,28";"1,16";"1,07";"0,03";"0,08"
"1981-08-26";"2,12";"0,00";"0,26";"1,85";"0,50";"0,15";"3,11";"1,44";"0,63";"0,04";"0,51";"0,41";"0,09"
"1981-08-27";"23,37";"9,52";"0,89";"6,99";"0,59";"8,90";"4,54";"8,89";"22,25";"8,32";"1,34";"1,01";"8,46"
"1981-08-28";"3,36";"15,29";"34,96";"58,60";"26,64";"1,80";"32,70";"42,87";"0,93";"3,46";"48,13";"12,85";"0,11"
"1981-08-29";"32,51";"32,48";"2,71";"3,71";"16,61";"16,01";"9,64";"2,63";"42,42";"22,09";"3,11";"23,89";"19,60"
"1981-08-30";"0,97";"18,80";"1,50";"4,86";"0,75";"0,56";"5,06";"8,57";"5,77";"0,17";"1,48";"4,33";"0,27"
"1981-08-31";"0,13";"0,00";"0,98";"10,33";"3,34";"0,20";"5,60";"6,80";"0,39";"0,91";"1,79";"1,89";"0,08"
"1981-09-01";"2,07";"0,82";"2,73";"10,11";"3,64";"1,92";"2,84";"6,26";"1,66";"3,00";"3,32";"0,40";"3,29"
"1981-09-02";"0,28";"0,03";"0,06";"0,08";"0,31";"0,31";"0,41";"0,04";"0,52";"0,09";"0,09";"0,79";"0,33"
"1981-09-03";"1,64";"4,77";"11,40";"12,51";"2,56";"3,39";"13,94";"0,79";"2,84";"0,69";"23,87";"0,00";"5,23"
"1981-09-04";"7,10";"9,11";"2,70";"0,75";"18,31";"6,87";"3,33";"3,90";"12,82";"4,55";"3,91";"15,74";"15,62"
"1981-09-05";"1,28";"4,46";"1,26";"7,25";"5,09";"2,41";"1,82";"16,33";"6,01";"0,83";"2,90";"6,47";"3,43"
"1981-09-06";"2,03";"0,92";"0,04";"2,01";"0,10";"0,00";"0,86";"0,95";"6,48";"0,00";"0,24";"4,84";"0,00"
"1981-09-07";"3,40";"9,88";"0,08";"0,48";"0,17";"0,00";"0,17";"0,32";"12,82";"1,54";"0,91";"0,53";"3,62"
"1981-09-08";"4,03";"0,37";"0,00";"0,03";"1,34";"0,01";"0,00";"0,45";"0,00";"4,60";"0,09";"2,62";"2,04"
"1981-09-09";"13,93";"9,63";"10,10";"4,67";"8,49";"15,08";"3,81";"4,89";"17,04";"10,75";"8,66";"10,22";"11,11"
"1981-09-10";"0,00";"0,00";"1,14";"12,64";"18,60";"0,02";"2,91";"20,01";"0,00";"0,00";"11,72";"5,69";"0,00"
"1981-09-11";"0,01";"0,76";"0,14";"2,85";"3,92";"0,00";"0,72";"0,72";"0,00";"0,00";"0,55";"1,42";"3,71"
"1981-09-12";"0,00";"2,95";"0,27";"20,02";"8,15";"0,00";"1,37";"10,75";"0,37";"0,00";"10,57";"0,41";"0,00"
"1981-09-13";"10,28";"16,57";"10,12";"1,60";"2,81";"10,63";"2,38";"2,08";"16,67";"0,56";"2,82";"2,49";"9,12"
"1981-09-14";"9,11";"13,43";"0,37";"8,44";"4,47";"3,82";"2,80";"3,89";"16,30";"9,62";"2,21";"4,75";"6,66"
"1981-09-15";"0,00";"0,00";"0,15";"3,37";"5,29";"0,00";"0,31";"12,43";"0,00";"0,00";"2,27";"2,85";"0,00"
"1981-09-16";"8,29";"5,03";"4,65";"17,67";"9,52";"5,47";"2,24";"20,49";"3,54";"16,20";"7,04";"5,29";"3,49"
"1981-09-17";"1,01";"4,38";"0,45";"0,67";"0,65";"0,27";"0,20";"1,57";"6,06";"0,13";"0,24";"3,49";"2,10"
"1981-09-18";"2,50";"2,63";"1,83";"4,30";"0,50";"4,07";"0,63";"9,56";"2,14";"1,47";"1,27";"1,58";"2,21"
"1981-09-19";"0,00";"0,08";"0,02";"5,07";"0,08";"0,02";"0,17";"2,61";"0,10";"0,00";"0,39";"0,00";"0,00"
"1981-09-20";"0,00";"2,08";"0,00";"3,68";"0,00";"0,04";"0,09";"0,73";"1,20";"0,00";"0,00";"0,00";"1,32"
"1981-09-21";"1,13";"6,71";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"1,53";"0,08";"0,00";"0,03";"8,11"
"1981-09-22";"0,00";"0,00";"0,00";"1,64";"0,04";"0,00";"0,02";"0,50";"0,00";"0,17";"0,01";"0,95";"0,00"
"1981-09-23";"0,00";"0,00";"4,20";"5,13";"4,68";"5,77";"8,42";"6,04";"0,42";"1,17";"5,61";"0,93";"0,10"
"1981-09-24";"10,90";"23,67";"20,79";"7,65";"3,63";"23,49";"10,91";"9,06";"21,37";"7,32";"5,47";"4,02";"38,38"
"1981-09-25";"3,15";"13,10";"0,00";"0,27";"1,57";"2,15";"0,01";"2,72";"16,55";"0,11";"0,01";"6,97";"18,00"
"1981-09-26";"1,63";"0,00";"0,21";"0,35";"4,16";"0,28";"0,00";"7,36";"0,02";"4,98";"1,05";"5,41";"0,00"
"1981-09-27";"12,89";"2,29";"24,15";"5,17";"4,98";"17,69";"9,27";"0,93";"6,81";"14,97";"14,47";"1,59";"4,70"
"1981-09-28";"0,00";"3,41";"0,00";"0,53";"0,39";"0,00";"0,01";"1,41";"0,56";"0,00";"0,05";"0,51";"0,69"
"1981-09-29";"0,34";"0,00";"5,47";"0,06";"0,22";"2,60";"1,88";"0,00";"0,00";"0,01";"0,94";"0,08";"0,13"
"1981-09-30";"0,01";"0,50";"0,70";"0,06";"0,23";"1,73";"0,53";"0,00";"0,00";"0,00";"0,26";"0,03";"1,89"
"1981-10-01";"0,16";"0,83";"0,00";"0,39";"0,05";"0,09";"0,89";"0,29";"0,03";"0,04";"0,05";"0,17";"2,34"
"1981-10-02";"0,08";"3,00";"0,60";"0,61";"1,12";"0,34";"0,36";"1,73";"0,83";"0,03";"1,51";"0,11";"1,79"
"1981-10-03";"0,01";"0,05";"0,00";"0,06";"0,05";"0,36";"0,00";"0,24";"0,03";"0,00";"0,05";"0,09";"2,89"
"1981-10-04";"0,00";"0,00";"3,98";"1,09";"0,38";"1,42";"3,40";"1,82";"0,01";"0,04";"2,18";"0,13";"0,00"
"1981-10-05";"0,00";"0,15";"0,00";"0,28";"0,06";"0,00";"0,08";"0,12";"0,10";"0,00";"0,12";"0,10";"1,15"
"1981-10-06";"0,84";"4,90";"0,16";"4,15";"0,01";"3,04";"5,17";"2,28";"3,91";"0,00";"0,95";"0,30";"5,35"
"1981-10-07";"0,73";"2,86";"0,00";"0,02";"0,00";"0,03";"0,00";"0,00";"5,86";"0,00";"0,05";"0,00";"0,00"
"1981-10-08";"0,22";"0,00";"1,61";"0,03";"0,00";"0,03";"1,45";"0,20";"0,16";"0,00";"0,38";"0,00";"1,65"
"1981-10-09";"0,59";"4,53";"0,00";"0,19";"0,00";"0,00";"0,00";"1,96";"5,30";"0,00";"0,39";"0,56";"3,66"
"1981-10-10";"0,00";"0,02";"0,23";"0,05";"0,00";"2,02";"1,86";"0,35";"0,01";"0,00";"0,06";"0,00";"0,55"
"1981-10-11";"0,02";"0,57";"0,00";"0,04";"0,06";"0,18";"0,00";"1,17";"0,01";"0,02";"0,00";"0,03";"0,85"
"1981-10-12";"0,50";"2,31";"0,00";"7,29";"0,07";"0,94";"0,02";"2,15";"0,77";"0,11";"0,02";"0,44";"1,48"
"1981-10-13";"3,28";"0,04";"1,19";"2,97";"1,95";"2,74";"0,25";"4,54";"0,26";"4,79";"1,46";"0,49";"0,00"
"1981-10-14";"0,09";"2,32";"0,01";"0,22";"0,00";"0,13";"0,01";"0,95";"1,33";"0,79";"0,00";"0,47";"0,00"
"1981-10-15";"0,10";"0,47";"0,00";"0,00";"0,06";"0,00";"0,00";"0,00";"0,05";"0,57";"0,00";"0,29";"0,00"
"1981-10-16";"0,00";"1,46";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,09"
"1981-10-17";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-10-18";"0,00";"0,21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-10-19";"0,00";"2,75";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,15";"0,00";"0,00";"0,00";"0,01"
"1981-10-20";"0,00";"0,03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2,11"
"1981-10-21";"1,25";"0,61";"0,31";"1,09";"0,15";"0,57";"0,62";"0,37";"0,40";"0,00";"0,89";"0,00";"0,02"
"1981-10-22";"5,14";"4,51";"0,10";"0,45";"0,00";"1,82";"1,30";"0,21";"5,55";"0,00";"0,16";"0,00";"6,40"
"1981-10-23";"0,20";"0,00";"0,03";"0,13";"0,00";"0,06";"0,02";"0,21";"0,27";"0,00";"0,00";"0,00";"0,00"
"1981-10-24";"0,05";"0,00";"0,03";"0,13";"0,00";"0,06";"0,02";"0,25";"0,00";"0,03";"0,00";"0,00";"0,16"
"1981-10-25";"0,05";"1,96";"0,03";"0,13";"0,03";"0,06";"0,02";"0,21";"0,00";"0,08";"0,00";"0,02";"2,55"
"1981-10-26";"0,03";"0,14";"0,03";"1,06";"0,00";"0,39";"1,09";"0,36";"0,15";"0,00";"0,35";"0,00";"1,84"
"1981-10-27";"0,06";"2,66";"0,00";"0,05";"0,00";"0,87";"0,01";"0,01";"0,42";"0,00";"0,00";"0,00";"4,52"
"1981-10-28";"0,31";"0,54";"0,00";"0,01";"0,00";"0,00";"0,00";"0,01";"0,75";"0,00";"0,00";"0,00";"0,27"
"1981-10-29";"0,22";"2,60";"0,97";"0,04";"0,00";"1,50";"1,25";"0,01";"0,40";"0,38";"0,18";"0,00";"1,75"
"1981-10-30";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,06"
"1981-10-31";"0,00";"0,07";"0,00";"1,59";"0,05";"0,01";"0,17";"0,11";"0,00";"0,01";"0,02";"0,03";"0,77"
"1981-11-01";"0,00";"0,00";"0,00";"0,21";"0,00";"0,00";"0,00";"0,10";"0,00";"0,00";"0,00";"0,00";"0,35"
"1981-11-02";"0,00";"0,00";"0,00";"0,21";"0,00";"0,00";"0,00";"0,10";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-03";"0,00";"0,64";"0,00";"0,30";"0,00";"0,00";"0,00";"0,10";"0,00";"0,00";"0,00";"0,00";"1,05"
"1981-11-04";"0,00";"0,07";"0,00";"0,21";"0,00";"0,00";"0,00";"0,10";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-05";"0,01";"0,00";"0,00";"0,21";"0,00";"0,00";"0,00";"0,10";"0,05";"0,00";"0,00";"0,00";"0,00"
"1981-11-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-09";"0,00";"0,03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,06"
"1981-11-10";"0,00";"0,40";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,24"
"1981-11-11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-12";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01"
"1981-11-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01"
"1981-11-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01"
"1981-11-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-19";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-20";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-21";"0,00";"0,04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02"
"1981-11-22";"0,00";"0,06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03";"0,00";"0,00";"0,00";"0,00"
"1981-11-23";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00"
"1981-11-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00"
"1981-11-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-11-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-01";"0,05";"0,00";"0,05";"0,04";"0,00";"0,08";"0,10";"0,02";"0,06";"0,01";"0,02";"0,00";"0,01"
"1981-12-02";"0,05";"0,00";"0,05";"0,04";"0,00";"0,08";"0,10";"0,02";"0,06";"0,01";"0,02";"0,00";"0,01"
"1981-12-03";"0,05";"0,00";"0,05";"0,04";"0,00";"0,08";"0,10";"0,02";"0,06";"0,01";"0,02";"0,00";"0,01"
"1981-12-04";"0,05";"0,00";"0,05";"0,04";"0,00";"0,08";"0,10";"0,02";"0,06";"0,01";"0,02";"0,00";"0,01"
"1981-12-05";"0,05";"0,00";"0,05";"0,04";"0,00";"0,08";"0,10";"0,02";"0,06";"0,01";"0,02";"0,00";"0,01"
"1981-12-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-11";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-12";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-13";"0,00";"0,03";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-14";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-15";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-17";"0,01";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00"
"1981-12-18";"0,28";"0,00";"0,02";"0,00";"0,03";"0,02";"0,00";"0,00";"0,40";"0,23";"0,04";"0,01";"0,02"
"1981-12-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-22";"0,05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,02";"0,00";"0,00";"0,00"
"1981-12-23";"0,07";"0,00";"0,00";"0,00";"0,00";"0,03";"0,00";"0,00";"0,04";"0,00";"0,00";"0,00";"0,00"
"1981-12-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1981-12-31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1982-01-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1982-01-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1982-01-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1982-01-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1982-01-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1982-01-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1982-01-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
