"Date";"BOUCLE DU MOUHOUN";"CASCADES";"CENTRE";"CENTRE EST";"CENTRE NORD";"CENTRE OUEST";"CENTRE SUD";"EST";"HAUTS BASSINS";"NORD";"PLATEAU CENTRAL";"SAHEL";"SUD OUEST"
"2015-07-05";"0,06";"1,64";"0,71";"4,62";"1,16";"0,17";"1,86";"7,47";"0,11";"1,37";"1,19";"1,76";"1,74"
"2015-07-06";"0,00";"0,85";"0,68";"1,04";"1,83";"0,03";"0,39";"1,64";"0,05";"0,06";"1,23";"1,24";"0,52"
"2015-07-07";"5,26";"0,03";"1,17";"1,76";"3,15";"0,68";"0,68";"3,44";"1,22";"1,25";"2,12";"2,35";"0,18"
"2015-07-08";"11,39";"6,40";"11,11";"14,74";"5,40";"12,91";"13,77";"19,80";"9,26";"9,36";"9,86";"2,21";"9,29"
"2015-07-09";"20,84";"27,60";"34,63";"20,38";"11,20";"53,24";"45,49";"8,29";"29,18";"16,60";"25,25";"3,51";"41,27"
"2015-07-10";"3,82";"11,17";"3,16";"0,60";"1,61";"4,47";"2,81";"0,03";"8,20";"2,95";"2,37";"0,42";"6,81"
"2015-07-11";"5,19";"3,80";"1,60";"2,37";"4,35";"1,03";"0,92";"3,52";"5,52";"0,98";"2,91";"2,96";"2,49"
"2015-07-12";"2,29";"1,83";"0,71";"1,06";"2,08";"0,38";"0,41";"1,58";"2,46";"0,50";"1,30";"2,06";"0,79"
"2015-07-13";"0,00";"0,00";"0,00";"0,00";"0,25";"0,00";"0,00";"0,20";"0,00";"0,01";"0,00";"1,31";"0,10"
"2015-07-14";"0,29";"3,66";"0,00";"0,12";"0,26";"0,00";"0,01";"2,04";"1,28";"0,01";"0,00";"1,67";"2,31"
"2015-07-15";"3,00";"6,36";"0,66";"1,03";"1,81";"0,57";"0,39";"3,08";"6,55";"0,46";"1,21";"1,58";"2,95"
"2015-07-16";"1,20";"2,35";"1,35";"6,76";"1,31";"0,73";"3,34";"4,21";"3,45";"0,06";"2,26";"1,08";"2,12"
"2015-07-17";"11,64";"2,45";"4,65";"6,86";"12,68";"1,60";"2,66";"10,20";"4,59";"2,99";"8,43";"8,65";"0,05"
"2015-07-18";"24,09";"6,70";"23,80";"8,79";"23,38";"22,48";"15,97";"9,98";"13,43";"24,83";"22,58";"13,83";"9,62"
"2015-07-19";"0,65";"0,26";"1,18";"3,36";"0,72";"0,61";"1,91";"1,15";"0,11";"1,01";"1,43";"0,16";"0,27"
"2015-07-20";"1,61";"5,01";"1,79";"7,63";"0,68";"2,16";"4,53";"6,83";"4,15";"0,95";"2,14";"1,05";"5,19"
"2015-07-21";"4,76";"8,18";"8,89";"6,04";"7,28";"7,50";"6,94";"4,62";"5,74";"11,93";"8,01";"4,33";"4,57"
"2015-07-22";"4,54";"10,76";"1,66";"1,36";"0,13";"3,80";"2,83";"0,34";"8,95";"0,61";"1,11";"0,00";"7,05"
"2015-07-23";"1,41";"0,71";"0,00";"0,00";"0,00";"0,24";"0,00";"0,00";"1,69";"0,21";"0,00";"0,00";"0,65"
"2015-07-24";"3,69";"6,12";"3,30";"12,07";"2,07";"4,44";"8,08";"12,39";"9,48";"0,34";"3,78";"9,30";"6,80"
"2015-07-25";"9,16";"21,01";"13,83";"27,81";"15,87";"12,70";"19,42";"30,24";"18,78";"3,67";"17,28";"11,85";"18,76"
"2015-07-26";"6,78";"19,37";"5,64";"11,97";"3,44";"7,97";"10,11";"8,02";"14,85";"0,92";"6,02";"2,20";"16,09"
"2015-07-27";"3,08";"6,14";"5,40";"4,53";"7,29";"7,74";"7,40";"2,98";"6,06";"1,77";"4,56";"25,71";"5,62"
"2015-07-28";"4,07";"0,05";"2,45";"0,78";"0,15";"4,92";"3,83";"0,01";"1,49";"1,28";"1,42";"0,00";"2,10"
"2015-07-29";"3,54";"0,05";"8,36";"1,28";"5,33";"8,15";"5,75";"0,11";"1,02";"8,70";"6,62";"1,43";"1,99"
"2015-07-30";"10,80";"4,15";"12,53";"8,19";"8,60";"10,83";"9,80";"2,50";"3,65";"14,78";"11,17";"2,25";"4,76"
"2015-07-31";"8,74";"4,64";"1,87";"1,20";"1,22";"4,31";"3,04";"2,01";"4,95";"4,88";"1,15";"2,95";"2,65"
"2015-08-01";"12,86";"14,22";"6,51";"9,58";"5,08";"7,70";"8,08";"7,30";"13,79";"8,08";"6,49";"3,63";"9,39"
"2015-08-02";"7,01";"8,40";"14,24";"8,45";"9,07";"13,19";"11,71";"8,33";"6,68";"14,33";"12,18";"3,26";"9,35"
"2015-08-03";"13,84";"17,94";"22,66";"16,13";"17,47";"20,03";"18,66";"10,85";"15,18";"22,21";"21,00";"6,57";"16,16"
"2015-08-04";"2,63";"10,00";"3,50";"5,63";"1,77";"5,72";"6,37";"4,07";"6,73";"2,73";"2,93";"2,73";"7,64"
"2015-08-05";"0,87";"4,26";"0,58";"0,53";"1,75";"0,53";"0,20";"2,84";"2,28";"4,13";"0,50";"3,32";"1,81"
"2015-08-06";"6,47";"7,64";"4,92";"6,21";"1,43";"8,49";"8,50";"6,70";"5,10";"2,10";"3,84";"1,72";"9,59"
"2015-08-07";"1,52";"8,85";"2,97";"8,33";"3,80";"1,76";"4,49";"14,17";"3,55";"0,84";"4,19";"3,58";"5,81"
"2015-08-08";"0,89";"2,72";"6,25";"12,40";"8,32";"4,97";"8,94";"17,53";"1,93";"0,83";"7,89";"11,14";"2,82"
"2015-08-09";"5,87";"10,25";"4,55";"3,63";"5,92";"6,74";"5,29";"6,94";"12,36";"1,44";"4,44";"11,09";"8,80"
"2015-08-10";"11,89";"7,20";"3,14";"8,83";"4,20";"3,84";"5,25";"7,35";"10,30";"5,63";"3,82";"8,42";"4,04"
"2015-08-11";"7,50";"4,91";"0,90";"0,50";"0,09";"2,56";"1,43";"1,16";"4,69";"1,97";"0,52";"0,10";"3,38"
"2015-08-12";"7,72";"6,75";"1,54";"5,72";"0,33";"2,44";"3,78";"3,42";"4,91";"1,92";"1,75";"0,34";"2,31"
"2015-08-13";"5,44";"6,26";"3,46";"6,88";"3,04";"6,30";"6,96";"3,91";"9,84";"6,08";"2,93";"8,42";"7,57"
"2015-08-14";"3,38";"10,77";"2,63";"3,65";"6,52";"1,67";"1,71";"5,32";"9,61";"0,72";"4,49";"4,34";"7,69"
"2015-08-15";"3,24";"1,55";"5,70";"9,03";"11,04";"1,73";"4,28";"12,21";"1,93";"3,08";"8,63";"7,03";"0,72"
"2015-08-16";"11,50";"4,24";"9,19";"10,72";"3,82";"11,93";"12,66";"3,90";"5,56";"7,06";"7,70";"2,30";"6,37"
"2015-08-17";"15,88";"13,40";"8,47";"9,14";"9,11";"12,77";"11,42";"8,54";"16,73";"5,50";"7,66";"23,14";"14,04"
"2015-08-18";"11,89";"10,20";"8,34";"18,72";"12,58";"4,68";"9,97";"13,93";"12,70";"9,32";"11,59";"11,70";"6,03"
"2015-08-19";"7,37";"15,13";"10,68";"13,56";"5,07";"12,33";"14,02";"5,47";"13,91";"8,15";"9,41";"1,83";"12,96"
"2015-08-20";"0,62";"7,27";"1,09";"6,60";"2,69";"0,56";"3,29";"6,75";"3,00";"6,97";"1,59";"6,34";"3,19"
"2015-08-21";"10,90";"10,74";"5,69";"5,36";"4,17";"6,19";"5,09";"4,73";"11,88";"9,34";"5,11";"2,22";"6,80"
"2015-08-22";"4,18";"9,41";"5,14";"7,82";"1,82";"6,79";"7,89";"3,57";"8,16";"2,63";"4,49";"0,38";"10,44"
"2015-08-23";"1,72";"3,29";"1,65";"0,54";"0,10";"3,57";"2,64";"0,04";"3,93";"0,17";"0,95";"0,00";"4,49"
"2015-08-24";"3,01";"1,17";"7,59";"1,00";"5,27";"6,42";"4,35";"0,13";"0,43";"8,57";"6,15";"1,41";"1,93"
"2015-08-25";"12,04";"7,34";"15,73";"10,03";"11,97";"14,13";"12,38";"7,01";"10,12";"15,94";"14,36";"4,60";"9,20"
"2015-08-26";"10,18";"13,58";"11,05";"16,26";"9,63";"11,37";"13,92";"14,02";"14,73";"6,37";"11,85";"5,64";"11,77"
"2015-08-27";"6,48";"10,08";"7,28";"2,39";"5,07";"8,62";"6,29";"4,58";"9,06";"5,92";"6,08";"2,78";"8,17"
"2015-08-28";"4,85";"3,43";"5,13";"10,09";"5,89";"4,86";"7,61";"12,32";"1,56";"1,35";"6,44";"4,43";"4,54"
"2015-08-29";"4,19";"2,57";"7,15";"2,56";"5,29";"7,73";"6,14";"2,35";"2,09";"5,52";"6,13";"2,21";"3,82"
"2015-08-30";"6,12";"2,74";"7,21";"1,64";"2,82";"10,18";"7,70";"0,28";"4,44";"5,31";"5,02";"0,75";"4,62"
"2015-08-31";"9,14";"14,83";"9,80";"7,99";"4,86";"14,04";"12,64";"3,45";"14,07";"9,32";"7,58";"4,06";"15,25"
"2015-09-01";"4,83";"5,84";"5,51";"5,33";"6,07";"5,74";"5,58";"7,31";"6,71";"7,07";"5,53";"5,39";"5,28"
"2015-09-02";"1,92";"0,43";"4,81";"2,12";"2,86";"4,52";"3,92";"0,81";"1,07";"4,55";"3,91";"0,78";"1,77"
"2015-09-03";"3,12";"1,93";"6,47";"1,40";"5,13";"4,31";"2,52";"5,31";"2,34";"8,41";"5,49";"1,65";"1,08"
"2015-09-04";"6,28";"7,03";"5,30";"13,43";"4,92";"6,14";"10,00";"12,69";"5,67";"4,61";"6,09";"5,51";"5,81"
"2015-09-05";"10,17";"12,34";"4,65";"2,63";"8,08";"3,76";"2,04";"6,12";"12,48";"10,32";"5,36";"7,88";"7,53"
"2015-09-06";"2,90";"7,50";"3,53";"0,69";"2,39";"3,55";"2,05";"4,84";"5,83";"3,92";"2,84";"1,47";"5,43"
"2015-09-07";"8,90";"16,08";"13,58";"14,94";"7,29";"14,83";"15,97";"10,95";"10,70";"10,09";"11,96";"2,57";"16,49"
"2015-09-08";"3,52";"13,23";"2,18";"6,76";"0,48";"3,40";"5,00";"5,32";"10,33";"0,54";"2,27";"0,59";"8,77"
"2015-09-09";"6,58";"0,17";"0,80";"1,04";"1,53";"1,25";"0,69";"2,56";"1,60";"1,55";"1,19";"1,20";"0,91"
"2015-09-10";"7,90";"6,25";"0,40";"1,04";"0,17";"1,97";"0,65";"1,68";"9,80";"1,54";"0,39";"0,04";"5,71"
"2015-09-11";"1,13";"1,33";"2,62";"1,41";"2,82";"1,95";"1,63";"2,30";"1,72";"2,15";"2,68";"1,29";"0,97"
"2015-09-12";"4,87";"8,79";"4,83";"1,93";"5,55";"3,80";"2,01";"2,22";"11,09";"5,03";"5,06";"2,38";"7,24"
"2015-09-13";"8,67";"13,23";"6,98";"2,93";"5,51";"8,86";"6,24";"2,44";"14,24";"5,26";"6,25";"2,40";"11,18"
"2015-09-14";"5,27";"8,40";"2,20";"5,43";"4,54";"1,43";"2,59";"4,49";"7,49";"1,02";"3,76";"3,56";"4,68"
"2015-09-15";"7,46";"6,59";"4,34";"6,55";"2,12";"7,21";"7,51";"3,86";"6,70";"2,70";"3,85";"1,51";"8,62"
"2015-09-16";"4,40";"11,51";"2,71";"2,66";"0,71";"5,78";"4,76";"1,80";"9,61";"0,51";"2,01";"0,39";"10,97"
"2015-09-17";"8,26";"7,58";"4,68";"8,54";"3,01";"7,19";"8,23";"7,04";"8,15";"1,82";"4,79";"1,72";"8,01"
"2015-09-18";"9,48";"9,34";"2,88";"6,34";"0,44";"6,02";"6,34";"4,62";"9,30";"1,79";"2,44";"0,79";"8,36"
"2015-09-19";"2,29";"0,14";"5,71";"0,56";"4,35";"3,66";"2,12";"0,82";"0,12";"7,09";"4,80";"1,22";"0,02"
"2015-09-20";"3,18";"1,54";"6,73";"1,44";"3,49";"7,51";"5,62";"1,19";"1,87";"5,83";"5,03";"0,83";"2,82"
"2015-09-21";"2,40";"4,15";"6,79";"7,77";"2,84";"7,62";"9,10";"2,14";"2,37";"4,27";"5,71";"0,61";"4,22"
"2015-09-22";"4,28";"11,49";"5,91";"7,73";"0,77";"11,02";"11,42";"1,94";"11,00";"0,90";"4,34";"0,07";"13,09"
"2015-09-23";"0,09";"0,48";"0,35";"0,55";"0,83";"0,05";"0,22";"0,71";"0,49";"0,03";"0,62";"0,50";"0,37"
"2015-09-24";"0,03";"2,22";"1,89";"2,97";"4,41";"0,10";"1,17";"3,79";"0,94";"0,14";"3,34";"2,62";"1,37"
"2015-09-25";"4,38";"2,30";"6,29";"4,51";"5,74";"4,39";"4,39";"2,85";"1,80";"5,97";"6,31";"2,18";"1,78"
"2015-09-26";"6,17";"1,65";"2,81";"4,17";"2,35";"2,51";"2,90";"2,46";"3,04";"3,23";"3,02";"0,86";"2,09"
"2015-09-27";"1,25";"3,76";"0,19";"0,32";"0,43";"0,54";"0,13";"0,81";"4,05";"0,04";"0,34";"0,33";"3,74"
"2015-09-28";"3,75";"2,85";"0,93";"4,52";"1,04";"0,95";"2,23";"3,58";"3,69";"0,64";"1,56";"0,80";"2,89"
"2015-09-29";"8,35";"11,51";"1,57";"5,87";"0,23";"4,07";"4,18";"5,65";"12,56";"1,13";"1,61";"0,31";"10,90"
"2015-09-30";"4,87";"12,19";"1,86";"0,64";"0,32";"4,78";"2,90";"0,67";"11,72";"0,87";"1,14";"0,14";"9,84"
"2015-10-01";"0,31";"0,86";"0,81";"0,41";"0,04";"1,73";"1,50";"1,00";"0,38";"0,07";"0,45";"0,09";"2,59"
"2015-10-02";"3,17";"6,02";"9,00";"6,19";"10,43";"5,57";"5,58";"7,07";"3,54";"6,77";"10,13";"5,00";"6,06"
"2015-10-03";"16,48";"11,38";"17,22";"11,76";"15,52";"15,14";"13,32";"8,11";"11,47";"16,55";"17,12";"6,96";"11,77"
"2015-10-04";"0,13";"4,28";"0,12";"1,00";"0,74";"0,04";"0,46";"1,58";"1,26";"1,89";"0,19";"1,66";"1,54"
"2015-10-05";"0,20";"4,58";"0,73";"3,02";"0,64";"0,94";"2,11";"1,55";"0,64";"1,42";"0,79";"1,12";"3,32"
"2015-10-06";"0,00";"0,00";"0,02";"0,56";"0,01";"0,01";"0,09";"1,94";"0,00";"0,00";"0,03";"0,00";"0,00"
"2015-10-07";"0,00";"2,33";"0,51";"4,52";"0,13";"0,17";"2,01";"4,16";"0,12";"0,00";"0,82";"0,00";"1,53"
"2015-10-08";"0,12";"1,30";"0,23";"0,09";"0,01";"0,52";"0,44";"0,17";"0,48";"0,02";"0,13";"0,02";"0,57"
"2015-10-09";"0,61";"1,02";"1,29";"0,51";"0,06";"2,96";"2,53";"0,00";"1,56";"0,10";"0,72";"0,00";"1,82"
"2015-10-10";"0,41";"0,61";"1,16";"0,46";"0,06";"2,69";"2,29";"0,01";"0,71";"0,09";"0,64";"0,00";"1,68"
"2015-10-11";"0,82";"3,06";"2,15";"0,91";"0,10";"5,03";"4,27";"1,30";"2,79";"0,17";"1,19";"0,18";"3,25"
"2015-10-12";"3,99";"12,52";"2,32";"2,14";"0,14";"6,16";"5,02";"0,37";"9,91";"0,43";"1,45";"0,00";"11,10"
"2015-10-13";"0,00";"0,23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,16"
"2015-10-14";"0,30";"0,03";"0,97";"1,51";"0,07";"2,08";"2,31";"0,34";"0,21";"0,06";"0,68";"0,00";"1,35"
"2015-10-15";"1,04";"2,01";"1,25";"2,63";"0,11";"2,79";"3,20";"0,65";"2,78";"0,08";"0,96";"0,00";"3,75"
"2015-10-16";"0,55";"1,82";"0,36";"1,69";"0,05";"0,73";"1,21";"0,45";"1,87";"0,02";"0,40";"0,00";"2,13"
"2015-10-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-10-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,05"
"2015-10-19";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,30"
"2015-10-20";"0,00";"0,34";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,69"
"2015-10-21";"0,15";"1,21";"0,37";"0,17";"0,01";"1,06";"0,86";"0,00";"0,18";"0,03";"0,20";"0,00";"1,90"
"2015-10-22";"0,00";"1,09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,05";"0,00";"0,00";"0,00";"0,60"
"2015-10-23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-10-24";"0,00";"0,05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,16"
"2015-10-25";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,33"
"2015-10-26";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,28"
"2015-10-27";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,39"
"2015-10-28";"0,00";"0,19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,14"
"2015-10-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-10-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-10-31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-01";"0,00";"0,08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,05"
"2015-11-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-03";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,26"
"2015-11-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-10";"0,00";"0,15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,11"
"2015-11-11";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,44"
"2015-11-12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,04"
"2015-11-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02"
"2015-11-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03"
"2015-11-21";"0,00";"0,03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,20"
"2015-11-22";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,37"
"2015-11-23";"0,00";"0,16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-24";"0,00";"0,48";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,15"
"2015-11-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-11-27";"0,00";"0,29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,22"
"2015-11-28";"0,00";"0,28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,22"
"2015-11-29";"0,00";"0,41";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,31"
"2015-11-30";"0,00";"0,15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,12"
"2015-12-01";"0,00";"1,18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,04";"0,00";"0,00";"0,00";"0,90"
"2015-12-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2015-12-31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2016-01-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2016-01-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2016-01-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2016-01-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2016-01-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2016-01-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2016-01-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
